dataset,num_permutations,grn1_id,grn2_id,mode,alpha,num_clusters,metric,score
nk_cells,1000,2,6,bh,0.01,100,f1,0.0
nk_cells,1000,2,6,bh,0.05,100,precision,0.0
nk_cells,1000,2,6,bh,0.05,100,recall,0.0
nk_cells,1000,2,6,bh,0.05,100,f1,0.0
nk_cells,1000,2,7,raw,-1.0,100,mae,0.0481430527941543
nk_cells,1000,2,7,raw,0.01,100,precision,0.6719626168224299
nk_cells,1000,2,7,raw,0.01,100,recall,0.6651248843663274
nk_cells,1000,2,7,raw,0.01,100,f1,0.6685262668526267
nk_cells,1000,2,7,raw,0.05,100,precision,0.816242611153945
nk_cells,1000,2,7,raw,0.05,100,recall,0.816032887975334
nk_cells,1000,2,7,raw,0.05,100,f1,0.8161377360914814
nk_cells,1000,2,7,bh,-1.0,100,mae,0.023416934310690075
nk_cells,1000,2,7,bh,0.01,100,precision,0.0
nk_cells,1000,2,7,bh,0.01,100,recall,0.0
nk_cells,1000,2,7,bh,0.01,100,f1,0.0
nk_cells,1000,2,7,bh,0.05,100,precision,0.0
nk_cells,1000,2,7,bh,0.05,100,recall,0.0
nk_cells,1000,2,7,bh,0.05,100,f1,0.0
nk_cells,1000,2,8,raw,-1.0,100,mae,0.05113107878734526
nk_cells,1000,2,8,raw,0.01,100,precision,0.6485981308411215
nk_cells,1000,2,8,raw,0.01,100,recall,0.6241007194244604
nk_cells,1000,2,8,raw,0.01,100,f1,0.6361136571952337
nk_cells,1000,2,8,raw,0.05,100,precision,0.7910562837316885
nk_cells,1000,2,8,raw,0.05,100,recall,0.8046007057900928
nk_cells,1000,2,8,raw,0.05,100,f1,0.7977710101730059
nk_cells,1000,2,8,bh,-1.0,100,mae,0.02509095712492808
nk_cells,1000,2,8,bh,0.01,100,precision,0.0
nk_cells,1000,2,8,bh,0.01,100,recall,0.0
nk_cells,1000,2,8,bh,0.01,100,f1,0.0
nk_cells,1000,2,8,bh,0.05,100,precision,0.0
nk_cells,1000,2,8,bh,0.05,100,recall,0.0
nk_cells,1000,2,8,bh,0.05,100,f1,0.0
nk_cells,1000,2,9,raw,-1.0,100,mae,0.05184581677413974
nk_cells,1000,2,9,raw,0.01,100,precision,0.6406542056074767
nk_cells,1000,2,9,raw,0.01,100,recall,0.6018437225636524
nk_cells,1000,2,9,raw,0.01,100,f1,0.6206428248076052
nk_cells,1000,2,9,raw,0.05,100,precision,0.7996658956566436
nk_cells,1000,2,9,raw,0.05,100,recall,0.792940876656473
nk_cells,1000,2,9,raw,0.05,100,f1,0.7962891874600128
nk_cells,1000,2,9,bh,-1.0,100,mae,0.02609802377378255
nk_cells,1000,2,9,bh,0.01,100,precision,0.0
nk_cells,1000,2,9,bh,0.01,100,recall,0.0
nk_cells,1000,2,9,bh,0.01,100,f1,0.0
nk_cells,1000,2,9,bh,0.05,100,precision,0.0
nk_cells,1000,2,9,bh,0.05,100,recall,0.0
nk_cells,1000,2,9,bh,0.05,100,f1,0.0
nk_cells,1000,3,4,raw,-1.0,100,mae,0.049013479932105426
nk_cells,1000,3,4,raw,0.01,100,precision,0.6924939467312349
nk_cells,1000,3,4,raw,0.01,100,recall,0.644434429923389
nk_cells,1000,3,4,raw,0.01,100,f1,0.6676003734827264
nk_cells,1000,3,4,raw,0.05,100,precision,0.8195597732964282
nk_cells,1000,3,4,raw,0.05,100,recall,0.803255393360031
nk_cells,1000,3,4,raw,0.05,100,f1,0.8113256784968684
nk_cells,1000,3,4,bh,-1.0,100,mae,0.024146122253660824
nk_cells,1000,3,4,bh,0.01,100,precision,0.0
nk_cells,1000,3,4,bh,0.01,100,recall,0.0
nk_cells,1000,3,4,bh,0.01,100,f1,0.0
nk_cells,1000,3,4,bh,0.05,100,precision,0.0
nk_cells,1000,3,4,bh,0.05,100,recall,0.0
nk_cells,1000,3,4,bh,0.05,100,f1,0.0
nk_cells,1000,3,5,raw,-1.0,100,mae,0.04803059015402223
nk_cells,1000,3,5,raw,0.01,100,precision,0.6847457627118644
nk_cells,1000,3,5,raw,0.01,100,recall,0.6759082217973231
nk_cells,1000,3,5,raw,0.01,100,f1,0.680298292037527
nk_cells,1000,3,5,raw,0.05,100,precision,0.8345854751548701
nk_cells,1000,3,5,raw,0.05,100,recall,0.8129413275131596
nk_cells,1000,3,5,raw,0.05,100,f1,0.823621227887617
nk_cells,1000,3,5,bh,-1.0,100,mae,0.02317912074832892
nk_cells,1000,3,5,bh,0.01,100,precision,0.0
nk_cells,1000,3,5,bh,0.01,100,recall,0.0
nk_cells,1000,3,5,bh,0.01,100,f1,0.0
nk_cells,1000,3,5,bh,0.05,100,precision,0.0
nk_cells,1000,3,5,bh,0.05,100,recall,0.0
nk_cells,1000,3,5,bh,0.05,100,f1,0.0
nk_cells,1000,3,6,raw,-1.0,100,mae,0.0505988819865704
nk_cells,1000,3,6,raw,0.01,100,precision,0.7041162227602905
nk_cells,1000,3,6,raw,0.01,100,recall,0.6743970315398887
nk_cells,1000,3,6,raw,0.01,100,f1,0.6889362710258232
nk_cells,1000,3,6,raw,0.05,100,precision,0.8262817978120469
nk_cells,1000,3,6,raw,0.05,100,recall,0.8115210355987055
nk_cells,1000,3,6,raw,0.05,100,f1,0.8188349007314525
nk_cells,1000,3,6,bh,-1.0,100,mae,0.023900959463564523
nk_cells,1000,3,6,bh,0.01,100,precision,0.0
nk_cells,1000,3,6,bh,0.01,100,recall,0.0
nk_cells,1000,3,6,bh,0.01,100,f1,0.0
nk_cells,1000,3,6,bh,0.05,100,precision,0.0
nk_cells,1000,3,6,bh,0.05,100,recall,0.0
nk_cells,1000,3,6,bh,0.05,100,f1,0.0
nk_cells,1000,3,7,raw,-1.0,100,mae,0.046082448699187394
nk_cells,1000,3,7,raw,0.01,100,precision,0.711864406779661
nk_cells,1000,3,7,raw,0.01,100,recall,0.6799259944495837
nk_cells,1000,3,7,raw,0.01,100,f1,0.6955287437899219
nk_cells,1000,3,7,raw,0.05,100,precision,0.8459206537498353
nk_cells,1000,3,7,raw,0.05,100,recall,0.8245118191161357
nk_cells,1000,3,7,raw,0.05,100,f1,0.835079044954785
nk_cells,1000,3,7,bh,-1.0,100,mae,0.022009997730162753
nk_cells,1000,3,7,bh,0.01,100,precision,0.0
nk_cells,1000,3,7,bh,0.01,100,recall,0.0
nk_cells,1000,3,7,bh,0.01,100,f1,0.0
nk_cells,1000,3,7,bh,0.05,100,precision,0.0
nk_cells,1000,3,7,bh,0.05,100,recall,0.0
nk_cells,1000,3,7,bh,0.05,100,f1,0.0
nk_cells,1000,3,8,raw,-1.0,100,mae,0.04552103056635575
nk_cells,1000,3,8,raw,0.01,100,precision,0.7123486682808716
nk_cells,1000,3,8,raw,0.01,100,recall,0.6614208633093526
nk_cells,1000,3,8,raw,0.01,100,f1,0.6859407787363022
nk_cells,1000,3,8,raw,0.05,100,precision,0.830104125477791
nk_cells,1000,3,8,raw,0.05,100,recall,0.8231603711933081
nk_cells,1000,3,8,raw,0.05,100,f1,0.8266176663604148
nk_cells,1000,3,8,bh,-1.0,100,mae,0.022259931688516293
nk_cells,1000,3,8,bh,0.01,100,precision,0.0
nk_cells,1000,3,8,bh,0.01,100,recall,0.0
nk_cells,1000,3,8,bh,0.01,100,f1,0.0
nk_cells,1000,3,8,bh,0.05,100,precision,0.0
nk_cells,1000,3,8,bh,0.05,100,recall,0.0
nk_cells,1000,3,8,bh,0.05,100,f1,0.0
nk_cells,1000,3,9,raw,-1.0,100,mae,0.05242052929678102
nk_cells,1000,3,9,raw,0.01,100,precision,0.6789346246973366
nk_cells,1000,3,9,raw,0.01,100,recall,0.6154521510096576
nk_cells,1000,3,9,raw,0.01,100,f1,0.6456366566889247
nk_cells,1000,3,9,raw,0.05,100,precision,0.8177145116646896
nk_cells,1000,3,9,raw,0.05,100,recall,0.790519877675841
nk_cells,1000,3,9,raw,0.05,100,f1,0.8038872691933916
nk_cells,1000,3,9,bh,-1.0,100,mae,0.025807777787601516
nk_cells,1000,3,9,bh,0.01,100,precision,0.0
nk_cells,1000,3,9,bh,0.01,100,recall,0.0
nk_cells,1000,3,9,bh,0.01,100,f1,0.0
nk_cells,1000,3,9,bh,0.05,100,precision,0.0
nk_cells,1000,3,9,bh,0.05,100,recall,0.0
nk_cells,1000,3,9,bh,0.05,100,f1,0.0
nk_cells,1000,4,5,raw,-1.0,100,mae,0.05118490132193095
nk_cells,1000,4,5,raw,0.01,100,precision,0.6277602523659306
nk_cells,1000,4,5,raw,0.01,100,recall,0.6658699808795411
nk_cells,1000,4,5,raw,0.01,100,f1,0.646253769427047
nk_cells,1000,4,5,raw,0.05,100,precision,0.8072600439219739
nk_cells,1000,4,5,raw,0.05,100,recall,0.8022852741045063
nk_cells,1000,4,5,raw,0.05,100,f1,0.8047649710238248
nk_cells,1000,4,5,bh,-1.0,100,mae,0.025111254048710417
nk_cells,1000,4,5,bh,0.01,100,precision,0.0
nk_cells,1000,4,5,bh,0.01,100,recall,0.0
nk_cells,1000,4,5,bh,0.01,100,f1,0.0
nk_cells,1000,4,5,bh,0.05,100,precision,0.0
nk_cells,1000,4,5,bh,0.05,100,recall,0.0
nk_cells,1000,4,5,bh,0.05,100,f1,0.0
nk_cells,1000,4,6,raw,-1.0,100,mae,0.04699221933331769
nk_cells,1000,4,6,raw,0.01,100,precision,0.6421811626858945
nk_cells,1000,4,6,raw,0.01,100,recall,0.6609461966604824
nk_cells,1000,4,6,raw,0.01,100,f1,0.6514285714285715
nk_cells,1000,4,6,raw,0.05,100,precision,0.8033845756362227
nk_cells,1000,4,6,raw,0.05,100,recall,0.8050485436893204
nk_cells,1000,4,6,raw,0.05,100,f1,0.8042156989525411
nk_cells,1000,4,6,bh,-1.0,100,mae,0.023445076695297214
nk_cells,1000,4,6,bh,0.01,100,precision,0.0
nk_cells,1000,4,6,bh,0.01,100,recall,0.0
nk_cells,1000,4,6,bh,0.01,100,f1,0.0
nk_cells,1000,4,6,bh,0.05,100,precision,0.0
nk_cells,1000,4,6,bh,0.05,100,recall,0.0
nk_cells,1000,4,6,bh,0.05,100,f1,0.0
nk_cells,1000,4,7,raw,-1.0,100,mae,0.04969134902201204
nk_cells,1000,4,7,raw,0.01,100,precision,0.629562866155926
nk_cells,1000,4,7,raw,0.01,100,recall,0.6461609620721555
nk_cells,1000,4,7,raw,0.01,100,f1,0.6377539374572015
nk_cells,1000,4,7,raw,0.05,100,precision,0.7982172845885545
nk_cells,1000,4,7,raw,0.05,100,recall,0.7938078108941419
nk_cells,1000,4,7,raw,0.05,100,f1,0.7960064412238326
nk_cells,1000,4,7,bh,-1.0,100,mae,0.024604198001612666
nk_cells,1000,4,7,bh,0.01,100,precision,0.0
nk_cells,1000,4,7,bh,0.01,100,recall,0.0
nk_cells,1000,4,7,bh,0.01,100,f1,0.0
nk_cells,1000,4,7,bh,0.05,100,precision,0.0
nk_cells,1000,4,7,bh,0.05,100,recall,0.0
nk_cells,1000,4,7,bh,0.05,100,f1,0.0
nk_cells,1000,4,8,raw,-1.0,100,mae,0.04697781927148429
nk_cells,1000,4,8,raw,0.01,100,precision,0.6376746282109058
nk_cells,1000,4,8,raw,0.01,100,recall,0.6362410071942446
nk_cells,1000,4,8,raw,0.01,100,f1,0.6369570110285843
nk_cells,1000,4,8,raw,0.05,100,precision,0.7855574215217672
nk_cells,1000,4,8,raw,0.05,100,recall,0.7947980656123382
nk_cells,1000,4,8,raw,0.05,100,f1,0.7901507276507277
nk_cells,1000,4,8,bh,-1.0,100,mae,0.023722689520056694
nk_cells,1000,4,8,bh,0.01,100,precision,0.0
nk_cells,1000,4,8,bh,0.01,100,recall,0.0
nk_cells,1000,4,8,bh,0.01,100,f1,0.0
nk_cells,1000,4,8,bh,0.05,100,precision,0.0
nk_cells,1000,4,8,bh,0.05,100,recall,0.0
nk_cells,1000,4,8,bh,0.05,100,f1,0.0
nk_cells,1000,4,9,raw,-1.0,100,mae,0.05240240417324849
nk_cells,1000,4,9,raw,0.01,100,precision,0.6538981523208652
nk_cells,1000,4,9,raw,0.01,100,recall,0.6369622475856014
nk_cells,1000,4,9,raw,0.01,100,f1,0.6453191016233044
nk_cells,1000,4,9,raw,0.05,100,precision,0.799250742798088
nk_cells,1000,4,9,raw,0.05,100,recall,0.7883537206931702
nk_cells,1000,4,9,raw,0.05,100,f1,0.793764834177946
nk_cells,1000,4,9,bh,-1.0,100,mae,0.026114989327351245
nk_cells,1000,4,9,bh,0.01,100,precision,0.0
nk_cells,1000,4,9,bh,0.01,100,recall,0.0
nk_cells,1000,4,9,bh,0.01,100,f1,0.0
nk_cells,1000,4,9,bh,0.05,100,precision,0.0
nk_cells,1000,4,9,bh,0.05,100,recall,0.0
nk_cells,1000,4,9,bh,0.05,100,f1,0.0
nk_cells,1000,5,6,raw,-1.0,100,mae,0.04964346289317302
nk_cells,1000,5,6,raw,0.01,100,precision,0.6826003824091779
nk_cells,1000,5,6,raw,0.01,100,recall,0.6623376623376623
nk_cells,1000,5,6,raw,0.01,100,f1,0.672316384180791
nk_cells,1000,5,6,raw,0.05,100,precision,0.810373603800231
nk_cells,1000,5,6,raw,0.05,100,recall,0.8170873786407767
nk_cells,1000,5,6,raw,0.05,100,f1,0.8137166430321
nk_cells,1000,5,6,bh,-1.0,100,mae,0.02405358905568674
nk_cells,1000,5,6,bh,0.01,100,precision,0.0
nk_cells,1000,5,6,bh,0.01,100,recall,0.0
nk_cells,1000,5,6,bh,0.01,100,f1,0.0
nk_cells,1000,5,6,bh,0.05,100,precision,0.0
nk_cells,1000,5,6,bh,0.05,100,recall,0.0
nk_cells,1000,5,6,bh,0.05,100,f1,0.0
nk_cells,1000,5,7,raw,-1.0,100,mae,0.051196800458948664
nk_cells,1000,5,7,raw,0.01,100,precision,0.6701720841300192
nk_cells,1000,5,7,raw,0.01,100,recall,0.6484736355226642
nk_cells,1000,5,7,raw,0.01,100,f1,0.6591443347437705
nk_cells,1000,5,7,raw,0.05,100,precision,0.8084478110155348
nk_cells,1000,5,7,raw,0.05,100,recall,0.808967112024666
nk_cells,1000,5,7,raw,0.05,100,f1,0.8087073781544982
nk_cells,1000,5,7,bh,-1.0,100,mae,0.024602439524756704
nk_cells,1000,5,7,bh,0.01,100,precision,0.0
nk_cells,1000,5,7,bh,0.01,100,recall,0.0
nk_cells,1000,5,7,bh,0.01,100,f1,0.0
nk_cells,1000,5,7,bh,0.05,100,precision,0.0
nk_cells,1000,5,7,bh,0.05,100,recall,0.0
nk_cells,1000,5,7,bh,0.05,100,f1,0.0
nk_cells,1000,5,8,raw,-1.0,100,mae,0.0519625046609341
nk_cells,1000,5,8,raw,0.01,100,precision,0.6639579349904398
nk_cells,1000,5,8,raw,0.01,100,recall,0.6245503597122302
nk_cells,1000,5,8,raw,0.01,100,f1,0.6436515291936978
nk_cells,1000,5,8,raw,0.05,100,precision,0.7889331107972782
nk_cells,1000,5,8,raw,0.05,100,recall,0.8031629852306889
nk_cells,1000,5,8,raw,0.05,100,f1,0.7959844559585493
nk_cells,1000,5,8,bh,-1.0,100,mae,0.02580467178896618
nk_cells,1000,5,8,bh,0.01,100,precision,0.0
nk_cells,1000,5,8,bh,0.01,100,recall,0.0
nk_cells,1000,5,8,bh,0.01,100,f1,0.0
nk_cells,1000,5,8,bh,0.05,100,precision,0.0
nk_cells,1000,5,8,bh,0.05,100,recall,0.0
nk_cells,1000,5,8,bh,0.05,100,f1,0.0
nk_cells,1000,5,9,raw,-1.0,100,mae,0.04910392127109741
nk_cells,1000,5,9,raw,0.01,100,precision,0.6548757170172084
nk_cells,1000,5,9,raw,0.01,100,recall,0.6014047410008779
nk_cells,1000,5,9,raw,0.01,100,f1,0.6270022883295194
nk_cells,1000,5,9,raw,0.05,100,precision,0.8003594813198099
nk_cells,1000,5,9,raw,0.05,100,recall,0.7943425076452599
nk_cells,1000,5,9,raw,0.05,100,f1,0.7973396431540577
nk_cells,1000,5,9,bh,-1.0,100,mae,0.02470063035709092
nk_cells,1000,5,9,bh,0.01,100,precision,0.0
nk_cells,1000,5,9,bh,0.01,100,recall,0.0
nk_cells,1000,5,9,bh,0.01,100,f1,0.0
nk_cells,1000,5,9,bh,0.05,100,precision,0.0
nk_cells,1000,5,9,bh,0.05,100,recall,0.0
nk_cells,1000,5,9,bh,0.05,100,f1,0.0
nk_cells,1000,6,7,raw,-1.0,100,mae,0.04803510498145262
nk_cells,1000,6,7,raw,0.01,100,precision,0.6948051948051948
nk_cells,1000,6,7,raw,0.01,100,recall,0.692876965772433
nk_cells,1000,6,7,raw,0.01,100,f1,0.6938397406206577
nk_cells,1000,6,7,raw,0.05,100,precision,0.8261488673139159
nk_cells,1000,6,7,raw,0.05,100,recall,0.8198869475847893
nk_cells,1000,6,7,raw,0.05,100,f1,0.8230059965181508
nk_cells,1000,6,7,bh,-1.0,100,mae,0.023108459908701806
nk_cells,1000,6,7,bh,0.01,100,precision,0.0
nk_cells,1000,6,7,bh,0.01,100,recall,0.0
nk_cells,1000,6,7,bh,0.01,100,f1,0.0
nk_cells,1000,6,7,bh,0.05,100,precision,0.0
nk_cells,1000,6,7,bh,0.05,100,recall,0.0
nk_cells,1000,6,7,bh,0.05,100,f1,0.0
nk_cells,1000,6,8,raw,-1.0,100,mae,0.04642569404875719
nk_cells,1000,6,8,raw,0.01,100,precision,0.699443413729128
nk_cells,1000,6,8,raw,0.01,100,recall,0.6780575539568345
nk_cells,1000,6,8,raw,0.01,100,f1,0.6885844748858447
nk_cells,1000,6,8,raw,0.05,100,precision,0.8044012944983818
nk_cells,1000,6,8,raw,0.05,100,recall,0.812181414194223
nk_cells,1000,6,8,raw,0.05,100,f1,0.8082726326742976
nk_cells,1000,6,8,bh,-1.0,100,mae,0.022372438877584354
nk_cells,1000,6,8,bh,0.01,100,precision,0.0
nk_cells,1000,6,8,bh,0.01,100,recall,0.0
nk_cells,1000,6,8,bh,0.01,100,f1,0.0
nk_cells,1000,6,8,bh,0.05,100,precision,0.0
nk_cells,1000,6,8,bh,0.05,100,recall,0.0
nk_cells,1000,6,8,bh,0.05,100,f1,0.0
nk_cells,1000,6,9,raw,-1.0,100,mae,0.053395534580313764
nk_cells,1000,6,9,raw,0.01,100,precision,0.6238404452690167
nk_cells,1000,6,9,raw,0.01,100,recall,0.5904302019315188
nk_cells,1000,6,9,raw,0.01,100,f1,0.6066756878664863
nk_cells,1000,6,9,raw,0.05,100,precision,0.7910679611650485
nk_cells,1000,6,9,raw,0.05,100,recall,0.7786697247706422
nk_cells,1000,6,9,raw,0.05,100,f1,0.7848198805625121
nk_cells,1000,6,9,bh,-1.0,100,mae,0.02691332903753471
nk_cells,1000,6,9,bh,0.01,100,precision,0.0
nk_cells,1000,6,9,bh,0.01,100,recall,0.0
nk_cells,1000,6,9,bh,0.01,100,f1,0.0
nk_cells,1000,6,9,bh,0.05,100,precision,0.0
nk_cells,1000,6,9,bh,0.05,100,recall,0.0
nk_cells,1000,6,9,bh,0.05,100,f1,0.0
nk_cells,1000,7,8,raw,-1.0,100,mae,0.05015294076641184
nk_cells,1000,7,8,raw,0.01,100,precision,0.6609620721554117
nk_cells,1000,7,8,raw,0.01,100,recall,0.6425359712230215
nk_cells,1000,7,8,raw,0.01,100,f1,0.6516187870497036
nk_cells,1000,7,8,raw,0.05,100,precision,0.7968910585817061
nk_cells,1000,7,8,raw,0.05,100,recall,0.810743693634819
nk_cells,1000,7,8,raw,0.05,100,f1,0.8037576935536119
nk_cells,1000,7,8,bh,-1.0,100,mae,0.024671225743919212
nk_cells,1000,7,8,bh,0.01,100,precision,0.0
nk_cells,1000,7,8,bh,0.01,100,recall,0.0
nk_cells,1000,7,8,bh,0.01,100,f1,0.0
nk_cells,1000,7,8,bh,0.05,100,precision,0.0
nk_cells,1000,7,8,bh,0.05,100,recall,0.0
nk_cells,1000,7,8,bh,0.05,100,f1,0.0
nk_cells,1000,7,9,raw,-1.0,100,mae,0.04845973568962924
nk_cells,1000,7,9,raw,0.01,100,precision,0.6484736355226642
nk_cells,1000,7,9,raw,0.01,100,recall,0.6154521510096576
nk_cells,1000,7,9,raw,0.01,100,f1,0.6315315315315315
nk_cells,1000,7,9,raw,0.05,100,precision,0.8047276464542652
nk_cells,1000,7,9,raw,0.05,100,recall,0.7981651376146789
nk_cells,1000,7,9,raw,0.05,100,f1,0.8014329580348004
nk_cells,1000,7,9,bh,-1.0,100,mae,0.02461228860989691
nk_cells,1000,7,9,bh,0.01,100,precision,0.0
nk_cells,1000,7,9,bh,0.01,100,recall,0.0
nk_cells,1000,7,9,bh,0.01,100,f1,0.0
nk_cells,1000,7,9,bh,0.05,100,precision,0.0
nk_cells,1000,7,9,bh,0.05,100,recall,0.0
nk_cells,1000,7,9,bh,0.05,100,f1,0.0
nk_cells,1000,8,9,raw,-1.0,100,mae,0.049893450072642655
nk_cells,1000,8,9,raw,0.01,100,precision,0.6816546762589928
nk_cells,1000,8,9,raw,0.01,100,recall,0.6654960491659351
nk_cells,1000,8,9,raw,0.01,100,f1,0.6734784540204354
nk_cells,1000,8,9,raw,0.05,100,precision,0.818847209515096
nk_cells,1000,8,9,raw,0.05,100,recall,0.7982925586136596
nk_cells,1000,8,9,raw,0.05,100,f1,0.8084392541454287
nk_cells,1000,8,9,bh,-1.0,100,mae,0.024929846739025055
nk_cells,1000,8,9,bh,0.01,100,precision,0.0
nk_cells,1000,8,9,bh,0.01,100,recall,0.0
nk_cells,1000,8,9,bh,0.01,100,f1,0.0
nk_cells,1000,8,9,bh,0.05,100,precision,0.0
nk_cells,1000,8,9,bh,0.05,100,recall,0.0
nk_cells,1000,8,9,bh,0.05,100,f1,0.0
nk_cells,3000,-1,0,raw,-1.0,100,mae,0.0490042372650668
nk_cells,3000,-1,0,raw,0.01,100,precision,0.6706976744186046
nk_cells,3000,-1,0,raw,0.01,100,recall,0.661164603392939
nk_cells,3000,-1,0,raw,0.01,100,f1,0.6658970214731009
nk_cells,3000,-1,0,raw,0.05,100,precision,0.8262947178096345
nk_cells,3000,-1,0,raw,0.05,100,recall,0.8104889789713706
nk_cells,3000,-1,0,raw,0.05,100,f1,0.8183155336701413
nk_cells,3000,-1,0,bh,-1.0,100,mae,0.024964534123420132
nk_cells,3000,-1,0,bh,0.01,100,precision,0.0
nk_cells,3000,-1,0,bh,0.01,100,recall,0.0
nk_cells,3000,-1,0,bh,0.01,100,f1,0.0
nk_cells,3000,-1,0,bh,0.05,100,precision,0.0
nk_cells,3000,-1,0,bh,0.05,100,recall,0.0
nk_cells,3000,-1,0,bh,0.05,100,f1,0.0
nk_cells,3000,-1,1,raw,-1.0,100,mae,0.04807375177670828
nk_cells,3000,-1,1,raw,0.01,100,precision,0.6637209302325582
nk_cells,3000,-1,1,raw,0.01,100,recall,0.6430824695808923
nk_cells,3000,-1,1,raw,0.01,100,f1,0.6532387273975738
nk_cells,3000,-1,1,raw,0.05,100,precision,0.8098928064057859
nk_cells,3000,-1,1,raw,0.05,100,recall,0.8071823915561849
nk_cells,3000,-1,1,raw,0.05,100,f1,0.8085353274883961
nk_cells,3000,-1,1,bh,-1.0,100,mae,0.023850283632970794
nk_cells,3000,-1,1,bh,0.01,100,precision,0.0
nk_cells,3000,-1,1,bh,0.01,100,recall,0.0
nk_cells,3000,-1,1,bh,0.01,100,f1,0.0
nk_cells,3000,-1,1,bh,0.05,100,precision,0.0
nk_cells,3000,-1,1,bh,0.05,100,recall,0.0
nk_cells,3000,-1,1,bh,0.05,100,f1,0.0
nk_cells,3000,-1,2,raw,-1.0,100,mae,0.04709542288475782
nk_cells,3000,-1,2,raw,0.01,100,precision,0.7106976744186047
nk_cells,3000,-1,2,raw,0.01,100,recall,0.7210948560641812
nk_cells,3000,-1,2,raw,0.01,100,f1,0.7158585148746779
nk_cells,3000,-1,2,raw,0.05,100,precision,0.84321322484825
nk_cells,3000,-1,2,raw,0.05,100,recall,0.8343769968051118
nk_cells,3000,-1,2,raw,0.05,100,f1,0.8387718396711202
nk_cells,3000,-1,2,bh,-1.0,100,mae,0.022560740231302865
nk_cells,3000,-1,2,bh,0.01,100,precision,0.0
nk_cells,3000,-1,2,bh,0.01,100,recall,0.0
nk_cells,3000,-1,2,bh,0.01,100,f1,0.0
nk_cells,3000,-1,2,bh,0.05,100,precision,0.0
nk_cells,3000,-1,2,bh,0.05,100,recall,0.0
nk_cells,3000,-1,2,bh,0.05,100,f1,0.0
nk_cells,3000,-1,3,raw,-1.0,100,mae,0.04887794420235945
nk_cells,3000,-1,3,raw,0.01,100,precision,0.6562790697674419
nk_cells,3000,-1,3,raw,0.01,100,recall,0.6709462672372801
nk_cells,3000,-1,3,raw,0.01,100,f1,0.6635316247354809
nk_cells,3000,-1,3,raw,0.05,100,precision,0.8084721684101769
nk_cells,3000,-1,3,raw,0.05,100,recall,0.8208759506949909
nk_cells,3000,-1,3,raw,0.05,100,f1,0.8146268462489427
nk_cells,3000,-1,3,bh,-1.0,100,mae,0.024040927659707004
nk_cells,3000,-1,3,bh,0.01,100,precision,0.0
nk_cells,3000,-1,3,bh,0.01,100,recall,0.0
nk_cells,3000,-1,3,bh,0.01,100,f1,0.0
nk_cells,3000,-1,3,bh,0.05,100,precision,0.0
nk_cells,3000,-1,3,bh,0.05,100,recall,0.0
nk_cells,3000,-1,3,bh,0.05,100,f1,0.0
nk_cells,3000,-1,4,raw,-1.0,100,mae,0.046579449975688865
nk_cells,3000,-1,4,raw,0.01,100,precision,0.7093023255813954
nk_cells,3000,-1,4,raw,0.01,100,recall,0.630686517783292
nk_cells,3000,-1,4,raw,0.01,100,f1,0.6676882661996497
nk_cells,3000,-1,4,raw,0.05,100,precision,0.8308149296138447
nk_cells,3000,-1,4,raw,0.05,100,recall,0.8024198578021704
nk_cells,3000,-1,4,raw,0.05,100,f1,0.8163705583756345
nk_cells,3000,-1,4,bh,-1.0,100,mae,0.025553749397653768
nk_cells,3000,-1,4,bh,0.01,100,precision,0.0
nk_cells,3000,-1,4,bh,0.01,100,recall,0.0
nk_cells,3000,-1,4,bh,0.01,100,f1,0.0
nk_cells,3000,-1,4,bh,0.05,100,precision,0.0
nk_cells,3000,-1,4,bh,0.05,100,recall,0.0
nk_cells,3000,-1,4,bh,0.05,100,f1,0.0
nk_cells,3000,-1,5,raw,-1.0,100,mae,0.05008016283669472
nk_cells,3000,-1,5,raw,0.01,100,precision,0.68
nk_cells,3000,-1,5,raw,0.01,100,recall,0.6497777777777778
nk_cells,3000,-1,5,raw,0.01,100,f1,0.6645454545454546
nk_cells,3000,-1,5,raw,0.05,100,precision,0.8145421671186879
nk_cells,3000,-1,5,raw,0.05,100,recall,0.806212450466573
nk_cells,3000,-1,5,raw,0.05,100,f1,0.8103559038931003
nk_cells,3000,-1,5,bh,-1.0,100,mae,0.025059611800710892
nk_cells,3000,-1,5,bh,0.01,100,precision,0.0
nk_cells,3000,-1,5,bh,0.01,100,recall,0.0
nk_cells,3000,-1,5,bh,0.01,100,f1,0.0
nk_cells,3000,-1,5,bh,0.05,100,precision,0.0
nk_cells,3000,-1,5,bh,0.05,100,recall,0.0
nk_cells,3000,-1,5,bh,0.05,100,f1,0.0
nk_cells,3000,-1,6,raw,-1.0,100,mae,0.04754870368041123
nk_cells,3000,-1,6,raw,0.01,100,precision,0.687906976744186
nk_cells,3000,-1,6,raw,0.01,100,recall,0.6458515283842795
nk_cells,3000,-1,6,raw,0.01,100,f1,0.6662162162162162
nk_cells,3000,-1,6,raw,0.05,100,precision,0.8231951440010332
nk_cells,3000,-1,6,raw,0.05,100,recall,0.8062231216797369
nk_cells,3000,-1,6,raw,0.05,100,f1,0.8146207425394594
nk_cells,3000,-1,6,bh,-1.0,100,mae,0.024460101499920804
nk_cells,3000,-1,6,bh,0.01,100,precision,0.0
nk_cells,3000,-1,6,bh,0.01,100,recall,0.0
