dataset,mode,alpha,num_permutations,num_clusters,metric,score,num_sig,num_sig_approx
cd8+_tcells,raw,0.01,3000,20,precision,0.6792730844793713,2031,2036
cd8+_tcells,raw,0.01,3000,20,recall,0.6809453471196455,2031,2036
cd8+_tcells,raw,0.01,3000,20,f1,0.6801081878534546,2031,2036
cd8+_tcells,raw,0.05,3000,20,precision,0.8184328161977387,7559,7606
cd8+_tcells,raw,0.05,3000,20,recall,0.8235216298452176,7559,7606
cd8+_tcells,raw,0.05,3000,20,f1,0.820969337289812,7559,7606
cd8+_tcells,bh,-1.0,3000,20,mae,0.02045071114405196,-1,-1
cd8+_tcells,bh,0.01,3000,20,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,20,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,20,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,20,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,20,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,20,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,30,mae,0.04197700108422684,-1,-1
cd8+_tcells,raw,0.01,3000,30,precision,0.6811949069539667,2031,2042
cd8+_tcells,raw,0.01,3000,30,recall,0.6848842934515017,2031,2042
cd8+_tcells,raw,0.01,3000,30,f1,0.6830346182175301,2031,2042
cd8+_tcells,raw,0.05,3000,30,precision,0.8196068012752391,7559,7528
cd8+_tcells,raw,0.05,3000,30,recall,0.8162455351236936,7559,7528
cd8+_tcells,raw,0.05,3000,30,f1,0.8179227149201299,7559,7528
cd8+_tcells,bh,-1.0,3000,30,mae,0.020733459378271188,-1,-1
cd8+_tcells,bh,0.01,3000,30,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,30,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,30,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,30,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,30,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,30,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,40,mae,0.0430425295498557,-1,-1
cd8+_tcells,raw,0.01,3000,40,precision,0.691566265060241,2031,2075
cd8+_tcells,raw,0.01,3000,40,recall,0.706548498276711,2031,2075
cd8+_tcells,raw,0.01,3000,40,f1,0.6989771066731613,2031,2075
cd8+_tcells,raw,0.05,3000,40,precision,0.8275083056478405,7559,7525
cd8+_tcells,raw,0.05,3000,40,recall,0.8237862151078185,7559,7525
cd8+_tcells,raw,0.05,3000,40,f1,0.8256430654998674,7559,7525
cd8+_tcells,bh,-1.0,3000,40,mae,0.020947961759442628,-1,-1
cd8+_tcells,bh,0.01,3000,40,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,40,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,40,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,40,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,40,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,40,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,50,mae,0.043313934102459366,-1,-1
cd8+_tcells,raw,0.01,3000,50,precision,0.6799802761341223,2031,2028
cd8+_tcells,raw,0.01,3000,50,recall,0.6789758739537174,2031,2028
cd8+_tcells,raw,0.01,3000,50,f1,0.6794777038679478,2031,2028
cd8+_tcells,raw,0.05,3000,50,precision,0.8151471170339095,7559,7579
cd8+_tcells,raw,0.05,3000,50,recall,0.817303876174097,7559,7579
cd8+_tcells,raw,0.05,3000,50,f1,0.8162240718721099,7559,7579
cd8+_tcells,bh,-1.0,3000,50,mae,0.021001029156743293,-1,-1
cd8+_tcells,bh,0.01,3000,50,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,50,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,50,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,50,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,50,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,50,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,60,mae,0.0426204563996838,-1,-1
cd8+_tcells,raw,0.01,3000,60,precision,0.7180156657963447,2031,1915
cd8+_tcells,raw,0.01,3000,60,recall,0.6770064007877893,2031,1915
cd8+_tcells,raw,0.01,3000,60,f1,0.696908261530664,2031,1915
cd8+_tcells,raw,0.05,3000,60,precision,0.8321285140562249,7559,7470
cd8+_tcells,raw,0.05,3000,60,recall,0.8223309961635137,7559,7470
cd8+_tcells,raw,0.05,3000,60,f1,0.8272007452258966,7559,7470
cd8+_tcells,bh,-1.0,3000,60,mae,0.020547019661960177,-1,-1
cd8+_tcells,bh,0.01,3000,60,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,60,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,60,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,60,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,60,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,60,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,70,mae,0.04290042018895114,-1,-1
cd8+_tcells,raw,0.01,3000,70,precision,0.6905398182789952,2031,1871
cd8+_tcells,raw,0.01,3000,70,recall,0.6361398325947809,2031,1871
cd8+_tcells,raw,0.01,3000,70,f1,0.6622245002562789,2031,1871
cd8+_tcells,raw,0.05,3000,70,precision,0.8195952285216459,7559,7461
cd8+_tcells,raw,0.05,3000,70,recall,0.8089694404021696,7559,7461
cd8+_tcells,raw,0.05,3000,70,f1,0.8142476697736352,7559,7461
cd8+_tcells,bh,-1.0,3000,70,mae,0.021375596500443263,-1,-1
cd8+_tcells,bh,0.01,3000,70,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,70,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,70,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,70,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,70,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,70,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,80,mae,0.04316133552494077,-1,-1
cd8+_tcells,raw,0.01,3000,80,precision,0.6810945273631841,2031,2010
cd8+_tcells,raw,0.01,3000,80,recall,0.6740521910388971,2031,2010
cd8+_tcells,raw,0.01,3000,80,f1,0.6775550606285573,2031,2010
cd8+_tcells,raw,0.05,3000,80,precision,0.8245173234594023,7559,7562
cd8+_tcells,raw,0.05,3000,80,recall,0.8248445561582219,7559,7562
cd8+_tcells,raw,0.05,3000,80,f1,0.8246809073473976,7559,7562
cd8+_tcells,bh,-1.0,3000,80,mae,0.021046673665213393,-1,-1
cd8+_tcells,bh,0.01,3000,80,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,80,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,80,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,80,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,80,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,80,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,90,mae,0.042397539227089345,-1,-1
cd8+_tcells,raw,0.01,3000,90,precision,0.6784294234592445,2031,2012
cd8+_tcells,raw,0.01,3000,90,recall,0.672082717872969,2031,2012
cd8+_tcells,raw,0.01,3000,90,f1,0.6752411575562701,2031,2012
cd8+_tcells,raw,0.05,3000,90,precision,0.8134210526315789,7559,7600
cd8+_tcells,raw,0.05,3000,90,recall,0.8178330466992989,7559,7600
cd8+_tcells,raw,0.05,3000,90,f1,0.8156210831849067,7559,7600
cd8+_tcells,bh,-1.0,3000,90,mae,0.02103134653072745,-1,-1
cd8+_tcells,bh,0.01,3000,90,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,90,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,90,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,90,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,90,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,90,f1,0.0,0,0
cd8+_tcells,raw,-1.0,3000,100,mae,0.04322341355446104,-1,-1
cd8+_tcells,raw,0.01,3000,100,precision,0.6620484908461158,2031,2021
cd8+_tcells,raw,0.01,3000,100,recall,0.6587887740029542,2031,2021
cd8+_tcells,raw,0.01,3000,100,f1,0.6604146100691016,2031,2021
cd8+_tcells,raw,0.05,3000,100,precision,0.8211884915299812,7559,7438
cd8+_tcells,raw,0.05,3000,100,recall,0.8080433919830665,7559,7438
cd8+_tcells,raw,0.05,3000,100,f1,0.8145629125825165,7559,7438
cd8+_tcells,bh,-1.0,3000,100,mae,0.021267498621483746,-1,-1
cd8+_tcells,bh,0.01,3000,100,precision,0.0,0,0
cd8+_tcells,bh,0.01,3000,100,recall,0.0,0,0
cd8+_tcells,bh,0.01,3000,100,f1,0.0,0,0
cd8+_tcells,bh,0.05,3000,100,precision,0.0,0,0
cd8+_tcells,bh,0.05,3000,100,recall,0.0,0,0
cd8+_tcells,bh,0.05,3000,100,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,1,mae,0.05426086195169038,-1,-1
cd8+_tcells,raw,0.01,5000,1,precision,0.6350293542074364,2009,2044
cd8+_tcells,raw,0.01,5000,1,recall,0.6460925833748133,2009,2044
cd8+_tcells,raw,0.01,5000,1,f1,0.6405132000986923,2009,2044
cd8+_tcells,raw,0.05,5000,1,precision,0.7929273084479371,7466,7635
cd8+_tcells,raw,0.05,5000,1,recall,0.8108759710688455,7466,7635
cd8+_tcells,raw,0.05,5000,1,f1,0.8018012052181974,7466,7635
cd8+_tcells,bh,-1.0,5000,1,mae,0.0267409707569771,-1,-1
cd8+_tcells,bh,0.01,5000,1,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,1,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,1,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,1,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,1,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,1,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,2,mae,0.04626454359460804,-1,-1
cd8+_tcells,raw,0.01,5000,2,precision,0.6648514851485149,2009,2020
cd8+_tcells,raw,0.01,5000,2,recall,0.6684917869586859,2009,2020
cd8+_tcells,raw,0.01,5000,2,f1,0.6666666666666666,2009,2020
cd8+_tcells,raw,0.05,5000,2,precision,0.8146030057188456,7466,7519
cd8+_tcells,raw,0.05,5000,2,recall,0.820385748727565,7466,7519
cd8+_tcells,raw,0.05,5000,2,f1,0.8174841508174842,7466,7519
cd8+_tcells,bh,-1.0,5000,2,mae,0.022419297884789347,-1,-1
cd8+_tcells,bh,0.01,5000,2,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,2,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,2,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,2,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,2,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,2,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,3,mae,0.045881906832986465,-1,-1
cd8+_tcells,raw,0.01,5000,3,precision,0.699617695248498,2009,1831
cd8+_tcells,raw,0.01,5000,3,recall,0.6376306620209059,2009,1831
cd8+_tcells,raw,0.01,5000,3,f1,0.6671875,2009,1831
cd8+_tcells,raw,0.05,5000,3,precision,0.8287895310796074,7466,7336
cd8+_tcells,raw,0.05,5000,3,recall,0.8143584248593625,7466,7336
cd8+_tcells,raw,0.05,5000,3,f1,0.8215106066747737,7466,7336
cd8+_tcells,bh,-1.0,5000,3,mae,0.022741097752406635,-1,-1
cd8+_tcells,bh,0.01,5000,3,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,3,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,3,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,3,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,3,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,3,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,4,mae,0.048987371244266276,-1,-1
cd8+_tcells,raw,0.01,5000,4,precision,0.6506203473945409,2009,2015
cd8+_tcells,raw,0.01,5000,4,recall,0.6525634644101543,2009,2015
cd8+_tcells,raw,0.01,5000,4,f1,0.6515904572564613,2009,2015
cd8+_tcells,raw,0.05,5000,4,precision,0.8007597589730154,7466,7634
cd8+_tcells,raw,0.05,5000,4,recall,0.8187784623627109,7466,7634
cd8+_tcells,raw,0.05,5000,4,f1,0.8096688741721855,7466,7634
cd8+_tcells,bh,-1.0,5000,4,mae,0.023294060400773472,-1,-1
cd8+_tcells,bh,0.01,5000,4,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,4,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,4,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,4,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,4,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,4,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,5,mae,0.04789441885335925,-1,-1
cd8+_tcells,raw,0.01,5000,5,precision,0.6688,2009,1875
cd8+_tcells,raw,0.01,5000,5,recall,0.6241911398705824,2009,1875
cd8+_tcells,raw,0.01,5000,5,f1,0.6457260556127703,2009,1875
cd8+_tcells,raw,0.05,5000,5,precision,0.8205970966858395,7466,7302
cd8+_tcells,raw,0.05,5000,5,recall,0.8025716581837664,7466,7302
cd8+_tcells,raw,0.05,5000,5,f1,0.8114842903575298,7466,7302
cd8+_tcells,bh,-1.0,5000,5,mae,0.022990020383539124,-1,-1
cd8+_tcells,bh,0.01,5000,5,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,5,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,5,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,5,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,5,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,5,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,6,mae,0.052043073241982624,-1,-1
cd8+_tcells,raw,0.01,5000,6,precision,0.6344032096288866,2009,1994
cd8+_tcells,raw,0.01,5000,6,recall,0.6296665007466401,2009,1994
cd8+_tcells,raw,0.01,5000,6,f1,0.632025980514614,2009,1994
cd8+_tcells,raw,0.05,5000,6,precision,0.791335453100159,7466,7548
cd8+_tcells,raw,0.05,5000,6,recall,0.8000267881060809,7466,7548
cd8+_tcells,raw,0.05,5000,6,f1,0.7956573864393233,7466,7548
cd8+_tcells,bh,-1.0,5000,6,mae,0.02543694789910614,-1,-1
cd8+_tcells,bh,0.01,5000,6,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,6,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,6,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,6,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,6,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,6,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,7,mae,0.04597239545652466,-1,-1
cd8+_tcells,raw,0.01,5000,7,precision,0.697347049269085,2009,1847
cd8+_tcells,raw,0.01,5000,7,recall,0.6411149825783972,2009,1847
cd8+_tcells,raw,0.01,5000,7,f1,0.6680497925311203,2009,1847
cd8+_tcells,raw,0.05,5000,7,precision,0.8237826203927899,7466,7434
cd8+_tcells,raw,0.05,5000,7,recall,0.8202518081971605,7466,7434
cd8+_tcells,raw,0.05,5000,7,f1,0.822013422818792,7466,7434
cd8+_tcells,bh,-1.0,5000,7,mae,0.02181938390190629,-1,-1
cd8+_tcells,bh,0.01,5000,7,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,7,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,7,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,7,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,7,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,7,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,8,mae,0.04594030414035185,-1,-1
cd8+_tcells,raw,0.01,5000,8,precision,0.6364099949005609,2009,1961
cd8+_tcells,raw,0.01,5000,8,recall,0.6212045793927327,2009,1961
cd8+_tcells,raw,0.01,5000,8,f1,0.6287153652392947,2009,1961
cd8+_tcells,raw,0.05,5000,8,precision,0.8079860645852874,7466,7463
cd8+_tcells,raw,0.05,5000,8,recall,0.8076613983391374,7466,7463
cd8+_tcells,raw,0.05,5000,8,f1,0.8078236988411815,7466,7463
cd8+_tcells,bh,-1.0,5000,8,mae,0.02239984961811781,-1,-1
cd8+_tcells,bh,0.01,5000,8,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,8,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,8,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,8,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,8,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,8,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,9,mae,0.04466997821038685,-1,-1
cd8+_tcells,raw,0.01,5000,9,precision,0.6075949367088608,2009,2054
cd8+_tcells,raw,0.01,5000,9,recall,0.6212045793927327,2009,2054
cd8+_tcells,raw,0.01,5000,9,f1,0.6143243908442038,2009,2054
cd8+_tcells,raw,0.05,5000,9,precision,0.7910546513166601,7466,7557
cd8+_tcells,raw,0.05,5000,9,recall,0.8006964907581035,7466,7557
cd8+_tcells,raw,0.05,5000,9,f1,0.7958463689010185,7466,7557
cd8+_tcells,bh,-1.0,5000,9,mae,0.022424534652334984,-1,-1
cd8+_tcells,bh,0.01,5000,9,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,9,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,9,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,9,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,9,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,9,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,10,mae,0.046385580242320125,-1,-1
cd8+_tcells,raw,0.01,5000,10,precision,0.6567239635995955,2009,1978
cd8+_tcells,raw,0.01,5000,10,recall,0.646590343454455,2009,1978
cd8+_tcells,raw,0.01,5000,10,f1,0.6516177577125658,2009,1978
cd8+_tcells,raw,0.05,5000,10,precision,0.8137334414706677,7466,7398
cd8+_tcells,raw,0.05,5000,10,recall,0.8063219930350924,7466,7398
cd8+_tcells,raw,0.05,5000,10,f1,0.810010764262648,7466,7398
cd8+_tcells,bh,-1.0,5000,10,mae,0.02261757332452919,-1,-1
cd8+_tcells,bh,0.01,5000,10,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,10,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,10,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,10,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,10,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,10,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,20,mae,0.046832895213473676,-1,-1
cd8+_tcells,raw,0.01,5000,20,precision,0.651685393258427,2009,2047
cd8+_tcells,raw,0.01,5000,20,recall,0.6640119462419114,2009,2047
cd8+_tcells,raw,0.01,5000,20,f1,0.6577909270216963,2009,2047
cd8+_tcells,raw,0.05,5000,20,precision,0.8051028586695165,7466,7486
cd8+_tcells,raw,0.05,5000,20,recall,0.8072595767479239,7466,7486
cd8+_tcells,raw,0.05,5000,20,f1,0.8061797752808989,7466,7486
cd8+_tcells,bh,-1.0,5000,20,mae,0.022728322612424454,-1,-1
cd8+_tcells,bh,0.01,5000,20,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,20,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,20,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,20,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,20,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,20,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,30,mae,0.04892626980920995,-1,-1
cd8+_tcells,raw,0.01,5000,30,precision,0.643486777668952,2009,2042
cd8+_tcells,raw,0.01,5000,30,recall,0.6540567446490791,2009,2042
cd8+_tcells,raw,0.01,5000,30,f1,0.6487287089607504,2009,2042
cd8+_tcells,raw,0.05,5000,30,precision,0.7972109996090186,7466,7673
cd8+_tcells,raw,0.05,5000,30,recall,0.819314224484329,7466,7673
cd8+_tcells,raw,0.05,5000,30,f1,0.8081115000990818,7466,7673
cd8+_tcells,bh,-1.0,5000,30,mae,0.024545421895729145,-1,-1
cd8+_tcells,bh,0.01,5000,30,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,30,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,30,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,30,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,30,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,30,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,40,mae,0.047253300882077284,-1,-1
cd8+_tcells,raw,0.01,5000,40,precision,0.6618381618381618,2009,2002
cd8+_tcells,raw,0.01,5000,40,recall,0.6595321055251369,2009,2002
cd8+_tcells,raw,0.01,5000,40,f1,0.6606831214161057,2009,2002
cd8+_tcells,raw,0.05,5000,40,precision,0.8083544641665554,7466,7493
cd8+_tcells,raw,0.05,5000,40,recall,0.811277792660059,7466,7493
cd8+_tcells,raw,0.05,5000,40,f1,0.8098134902065646,7466,7493
cd8+_tcells,bh,-1.0,5000,40,mae,0.02275803548638691,-1,-1
cd8+_tcells,bh,0.01,5000,40,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,40,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,40,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,40,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,40,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,40,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,50,mae,0.04720135146484347,-1,-1
cd8+_tcells,raw,0.01,5000,50,precision,0.6916367367880965,2009,1949
cd8+_tcells,raw,0.01,5000,50,recall,0.670980587356894,2009,1949
cd8+_tcells,raw,0.01,5000,50,f1,0.6811520970186963,2009,1949
cd8+_tcells,raw,0.05,5000,50,precision,0.8157859709836284,7466,7513
cd8+_tcells,raw,0.05,5000,50,recall,0.820921510849183,7466,7513
cd8+_tcells,raw,0.05,5000,50,f1,0.8183456839575406,7466,7513
cd8+_tcells,bh,-1.0,5000,50,mae,0.022546294805420655,-1,-1
cd8+_tcells,bh,0.01,5000,50,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,50,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,50,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,50,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,50,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,50,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,60,mae,0.04642735955381592,-1,-1
cd8+_tcells,raw,0.01,5000,60,precision,0.6693266832917706,2009,2005
cd8+_tcells,raw,0.01,5000,60,recall,0.6679940268790443,2009,2005
cd8+_tcells,raw,0.01,5000,60,f1,0.6686596910812157,2009,2005
cd8+_tcells,raw,0.05,5000,60,precision,0.8095615425250925,7466,7572
cd8+_tcells,raw,0.05,5000,60,recall,0.8210554513795875,7466,7572
cd8+_tcells,raw,0.05,5000,60,f1,0.8152679877643304,7466,7572
cd8+_tcells,bh,-1.0,5000,60,mae,0.02312829388278857,-1,-1
cd8+_tcells,bh,0.01,5000,60,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,60,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,60,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,60,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,60,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,60,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,70,mae,0.04500329426854588,-1,-1
cd8+_tcells,raw,0.01,5000,70,precision,0.6771276595744681,2009,1880
cd8+_tcells,raw,0.01,5000,70,recall,0.633648581383773,2009,1880
cd8+_tcells,raw,0.01,5000,70,f1,0.6546670095140139,2009,1880
cd8+_tcells,raw,0.05,5000,70,precision,0.8247507171151482,7466,7321
cd8+_tcells,raw,0.05,5000,70,recall,0.8087329225823734,7466,7321
cd8+_tcells,raw,0.05,5000,70,f1,0.8166632853181849,7466,7321
cd8+_tcells,bh,-1.0,5000,70,mae,0.022413468718612103,-1,-1
cd8+_tcells,bh,0.01,5000,70,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,70,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,70,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,70,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,70,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,70,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,80,mae,0.04375583491636578,-1,-1
cd8+_tcells,raw,0.01,5000,80,precision,0.6910651186269561,2009,1981
cd8+_tcells,raw,0.01,5000,80,recall,0.6814335490293678,2009,1981
cd8+_tcells,raw,0.01,5000,80,f1,0.6862155388471178,2009,1981
cd8+_tcells,raw,0.05,5000,80,precision,0.8208084824387011,7466,7545
cd8+_tcells,raw,0.05,5000,80,recall,0.829493704795071,7466,7545
cd8+_tcells,raw,0.05,5000,80,f1,0.8251282392911865,7466,7545
cd8+_tcells,bh,-1.0,5000,80,mae,0.02154355180139794,-1,-1
cd8+_tcells,bh,0.01,5000,80,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,80,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,80,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,80,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,80,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,80,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,90,mae,0.04478704754725357,-1,-1
cd8+_tcells,raw,0.01,5000,90,precision,0.6756626506024096,2009,2075
cd8+_tcells,raw,0.01,5000,90,recall,0.6978596316575411,2009,2075
cd8+_tcells,raw,0.01,5000,90,f1,0.6865817825661117,2009,2075
cd8+_tcells,raw,0.05,5000,90,precision,0.8083496412263536,7466,7665
cd8+_tcells,raw,0.05,5000,90,recall,0.8298955263862845,7466,7665
cd8+_tcells,raw,0.05,5000,90,f1,0.8189809001387879,7466,7665
cd8+_tcells,bh,-1.0,5000,90,mae,0.02337603630059971,-1,-1
cd8+_tcells,bh,0.01,5000,90,precision,0.0,0,0
cd8+_tcells,bh,0.01,5000,90,recall,0.0,0,0
cd8+_tcells,bh,0.01,5000,90,f1,0.0,0,0
cd8+_tcells,bh,0.05,5000,90,precision,0.0,0,0
cd8+_tcells,bh,0.05,5000,90,recall,0.0,0,0
cd8+_tcells,bh,0.05,5000,90,f1,0.0,0,0
cd8+_tcells,raw,-1.0,5000,100,mae,0.04806900477074381,-1,-1
cd8+_tcells,raw,0.01,5000,100,precision,0.6534365924491772,2009,2066
cd8+_tcells,raw,0.01,5000,100,recall,0.6719761075161772,2009,2066
cd8+_tcells,raw,0.01,5000,100,f1,0.6625766871165644,2009,2066
cd8+_tcells,raw,0.05,5000,100,precision,0.8085247643075288,7466,7531
cd8+_tcells,raw,0.05,5000,100,recall,0.815563889633003,7466,7531
cd8+_tcells,raw,0.05,5000,100,f1,0.8120290724811629,7466,7531
cd8+_tcells,bh,-1.0,5000,100,mae,0.023627424471841976,-1,-1
cd8+_tcells,bh,0.01,5000,100,precision,0.0,0,0
